"","ACCIDENT_N","ID","LOCATION","DISTANCE","DIRECTION","DATE","TIME","COLL_TYPE","INVOLVED","EXTENT","TRAVERSE","REPNO","PCF","LIGHTING","NUMO_INJ","NUMO_KLD","PARTY1","PARTY2","DOT1","DOT2","MPC1","MPC2","HIGHLIGHT","X","Y","DOCUMENT","MILEPOST","LAT","LONG","x","y","lat","lon","coords.x1","coords.x2"
"234",7530183701675,0,"Church St at 17th St","0","Not Stated","8/13/2000","06:37 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","West","Proceeding Straight","Proceeding Straight",NA,6004235,2105991,NA,NA,NA,NA,6004235,2105991,-122.428508453318,37.7628896284678,6004235,2105991
"235",7531143001158,0,"Sunset Blvd at Ocean Ave","79","North","8/14/2000","02:30 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Unsafe Speed","Daylight","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,5985146.07608,2095186.94587,NA,NA,NA,NA,5985146.07608,2095186.94587,-122.493733268326,37.7321259061846,5985146.07607882,2095186.94587187
"236",7531153001158,0,"Great Hwy Frontage Rd at Quintara St","210","North","8/14/2000","03:30 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Unsafe Speed","Daylight","1","0","Bicyclist","Driver","North","North","Proceeding Straight","Stopped in Road",NA,5981210.45858,2100987.26609,NA,NA,NA,NA,5981210.45858,2100987.26609,-122.50776960034,37.7478209432387,5981210.45857734,2100987.26609494
"237",7531173402044,0,"Leavenworth St at Turk St","17","North","8/14/2000","05:34 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Improper Turning","Daylight","1","0","Driver","Bicyclist","West","East","Making Right Turn","Making Left Turn",NA,6008558.62357,2113167.83308,NA,NA,NA,NA,6008558.62357,2113167.83308,-122.41406224502,37.7828392493351,6008558.62356528,2113167.83307928
"238",7534132501060,0,"Taraval St at 18th Ave","96","West","8/17/2000","01:25 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Parked Vehicle","Bicyclist","East","East","Parked","Proceeding Straight",NA,5990659.06667,2099060.42282,NA,NA,NA,NA,5990659.06667,2099060.42282,-122.474956481302,37.7430824731382,5990659.06666993,2099060.42282498
"239",7537160000049,0,"Valencia St at 20th St","150","South","8/20/2000","04:00 PM","Other","Bicycle","Severe Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","North","North","Stopped in Road","Proceeding Straight",NA,6006302.26329,2104199.22778,NA,NA,NA,NA,6006302.26329,2104199.22778,-122.421231255854,37.7580866101264,6006302.26329491,2104199.22777975
"240",7537173301260,0,"Haight St at Scott St","92","East","8/20/2000","05:33 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Unsafe Starting or Backing","Daylight","1","0","Driver","Bicyclist","East","East","Entering Traffic","Proceeding Straight",NA,6002407.12456,2109171.66152,NA,NA,NA,NA,6002407.12456,2109171.66152,-122.435057926156,37.7715193365468,6002407.12456286,2109171.66151821
"241",7538172501624,0,"Shotwell St at 24th St","0","Not Stated","8/21/2000","05:25 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","West","Proceeding Straight","Proceeding Straight",NA,6008011,2102108,NA,NA,NA,NA,6008011,2102108,-122.415173665809,37.7524407589664,6008011,2102108
"242",7539130001158,0,"16th St at Landers St","0","Not Stated","8/22/2000","01:00 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Improper Passing","Daylight","1","0","Driver","Bicyclist","East","East","Passing Other Vehicle","Proceeding Straight",NA,6004522,2106599,NA,NA,NA,NA,6004522,2106599,-122.427559138261,37.7645752882982,6004522,2106599
"243",7542085800848,0,"4th St at Folsom St","5","North","8/25/2000","08:58 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Improper Turning","Daylight","1","0","Bicyclist","Driver","South","South","Making Left Turn","Making Left Turn",NA,6012277.54492,2112798.6142,NA,NA,NA,NA,6012277.54492,2112798.6142,-122.40117030316,37.7820336346365,6012277.54491911,2112798.61419646
"244",7542165001028,0,"Turk Blvd at Masonic Ave","0","Not Stated","8/25/2000","04:50 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Improper Turning","Daylight","1","0","Driver","Bicyclist","South","East","Making Right Turn","Proceeding Straight",NA,5998998,2111829,NA,NA,NA,NA,5998998,2111829,-122.447041489675,37.7786215405557,5998998,2111829
"245",7545121500211,0,"3rd St at Mariposa St","0","Not Stated","8/28/2000","12:15 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","West","Proceeding Straight","Proceeding Straight",NA,6015707,2106279,NA,NA,NA,NA,6015707,2106279,-122.388850552629,37.7643229364018,6015707,2106279
"246",7547170000767,0,"Fillmore St at Golden Gate Ave","94","North","8/30/2000","05:00 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","North","North","Stopped in Road","Proceeding Straight",NA,6003352.12828,2112175.11455,NA,NA,NA,NA,6003352.12828,2112175.11455,-122.432003616072,37.7798196894283,6003352.12828318,2112175.11454723
"247",7548121000654,0,"6th St at Jessie St","0","Not Stated","8/31/2000","12:10 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","North","East","Proceeding Straight","Proceeding Straight",NA,6009940,2112615,NA,NA,NA,NA,6009940,2112615,-122.409244216025,37.7813987900609,6009940,2112615
"248",7548221001786,0,"18th St at Douglass St","0","Not Stated","8/31/2000","10:10 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Traffic Signals and Signs","Dark - Street Lights","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Proceeding Straight",NA,6001088,2105232,NA,NA,NA,NA,6001088,2105232,-122.439338400101,37.7606270095478,6001088,2105232
"249",7549121100925,0,"York St at 21st St","0","Not Stated","9/1/2000","12:11 PM","Other","Bicycle","Property Damage Only",NA,NA,"Unsafe Speed","Daylight","0","0","Bicyclist","Driver","North","South","Making Right Turn","Stopped in Road",NA,6009935,2103966,NA,NA,NA,NA,6009935,2103966,-122.408651185866,37.7576503504044,6009935,2103966
"250",7549123000778,0,"Clement St at 3rd Ave","96","West","9/1/2000","12:30 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Improper Turning","Daylight","1","0","Driver","Bicyclist","West","West","Making U Turn","Passing Other Vehicle",NA,5994843.06038,2113536.59569,NA,NA,NA,NA,5994843.06038,2113536.59569,-122.461538753518,37.7830718784007,5994843.06038003,2113536.5956909
"251",7552145000712,0,"Garrison Ave at Argonaut Ave","0","Not Stated","9/4/2000","02:50 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","South","North","Proceeding Straight","Not Stated",NA,6008280,2086801,NA,NA,NA,NA,6008280,2086801,-122.413161127792,37.7104261527683,6008280,2086801
"252",7553193001772,0,"Broadway at Sansome St","29","West","9/5/2000","07:30 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Other Hazardous Movement","Dusk - Dawn","1","0","Driver","Bicyclist","West","West","Stopped in Road","Proceeding Straight",NA,6012064.27528,2118770.01371,NA,NA,NA,NA,6012064.27528,2118770.01371,-122.402328110419,37.7984177843198,6012064.27528049,2118770.01371239
"253",7554091201078,0,"6th St at Folsom St","32","South","9/6/2000","09:12 AM","Other","Bicycle","Complaint of Pain",NA,NA,"Unsafe Lane Change","Daylight","1","0","Driver","Bicyclist","North","North","Changing Lanes","Proceeding Straight",NA,6010989.12236,2111516.87856,NA,NA,NA,NA,6010989.12236,2111516.87856,-122.405537379733,37.7784423258832,6010989.122365,2111516.87856045
"254",7556153000446,0,"Montgomery St at Sutter St","96","South","9/8/2000","03:30 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Unsafe Lane Change","Daylight","1","0","Bicyclist","Driver","South","South","Changing Lanes","Proceeding Straight",NA,6012055.61535,2115623.97041,NA,NA,NA,NA,6012055.61535,2115623.97041,-122.402136778933,37.789779016919,6012055.61535006,2115623.97041386
"255",7557110700315,0,"Landers St at 15th St","6","North","9/9/2000","11:07 AM","Other","Bicycle","Complaint of Pain",NA,NA,"Other Hazardous Movement","Daylight","1","0","Bicyclist","Driver","East","North","Proceeding Straight","Making Right Turn",NA,6004478.97072,2107195.66712,NA,NA,NA,NA,6004478.97072,2107195.66712,-122.42775048122,37.7662111591587,6004478.97071543,2107195.66712279
"256",7557135101885,0,"Geary Blvd at 28th Ave","0","Not Stated","9/9/2000","01:51 PM","Other","Bicycle","Severe Injury",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","East","North","Proceeding Straight","Proceeding Straight",NA,5987189,2112560,NA,NA,NA,NA,5987189,2112560,-122.487946552769,37.7799468926619,5987189,2112560
"257",7557163000531,0,"18th St at Lexington St","0","Not Stated","9/9/2000","04:30 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Bicyclist","Driver","North","West","Proceeding Straight","Proceeding Straight",NA,6006451,2105529,NA,NA,NA,NA,6006451,2105529,-122.420811264827,37.7617462388324,6006451,2105529
"258",7557172501282,0,"Fell St at Van Ness Ave","30","West","9/9/2000","05:25 PM","Other","Bicycle","Property Damage Only",NA,NA,"Unknown","Daylight","0","0","Driver","Bicyclist","East","Not Stated","Proceeding Straight","Stopped in Road",NA,6006907.29284,2110840.81853,NA,NA,NA,NA,6006907.29284,2110840.81853,-122.419610015027,37.7763569434591,6006907.29284077,2110840.81853011
"259",7558154800214,0,"Valencia St at Liberty St","0","Not Stated","9/10/2000","03:48 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","North","East","Proceeding Straight","Making Right Turn",NA,6006310,2104059,NA,NA,NA,NA,6006310,2104059,-122.421194541698,37.7577020133937,6006310,2104059
"260",7558165500116,0,"Yosemite Ave at 3rd St","0","Not Stated","9/10/2000","04:55 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","South","North","Proceeding Straight","Making Right Turn",NA,6014171,2092984,NA,NA,NA,NA,6014171,2092984,-122.393232799403,37.727732409137,6014171,2092984
"261",7559201601935,0,"Cesar Chavez St at Kansas St","421","East","9/11/2000","08:16 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Following Too Closely","Dark - Street Lights","1","0","Driver","Bicyclist","West","West","Proceeding Straight","Proceeding Straight",NA,6012198.36576,2100946.10036,NA,NA,NA,NA,6012198.36576,2100946.10036,-122.400611356268,37.7494848698928,6012198.36576141,2100946.10035999
"262",7560073500925,0,"Division St at Treat Ave","0","Not Stated","9/12/2000","07:35 AM","Other","Bicycle","Severe Injury",NA,NA,"Improper Turning","Daylight","1","0","Bicyclist","Driver","East","East","Making Right Turn","Proceeding Straight",NA,6009119,2108004,NA,NA,NA,NA,6009119,2108004,-122.411758577109,37.7686920374239,6009119,2108004
"263",7561090500654,0,"Mission St at Annie St","90","West","9/13/2000","09:05 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Pedestrian Violation","Daylight","2","0","Bicyclist","Pedestrian","East","South","Proceeding Straight","Not Applicable - Ped",NA,6012221.93084,2114490.8228,NA,NA,NA,NA,6012221.93084,2114490.8228,-122.401481669063,37.7866769418756,6012221.9308378,2114490.82280056
"264",7564110600030,0,"Church St at 14th St","29","North","9/16/2000","11:06 AM","Other","Bicycle","Complaint of Pain",NA,NA,"Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","South","South","Stopped in Road","Passing Other Vehicle",NA,6004136.56861,2107784.96465,NA,NA,NA,NA,6004136.56861,2107784.96465,-122.428976802754,37.7678098530854,6004136.56860727,2107784.96465285
"265",7565142000084,0,"Church St at 15th St","100","North","9/17/2000","02:20 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Improper Passing","Daylight","1","0","Driver","Bicyclist","North","North","Passing Other Vehicle","Proceeding Straight",NA,6004164.43097,2107271.84481,NA,NA,NA,NA,6004164.43097,2107271.84481,-122.428843844863,37.76640252694,6004164.43096683,2107271.84480893
"266",7565142001751,0,"6th St at Jessie St","0","Not Stated","9/17/2000","02:20 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Auto R/W Violation","Daylight","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Proceeding Straight",NA,6009940,2112615,NA,NA,NA,NA,6009940,2112615,-122.409244216025,37.7813987900609,6009940,2112615
"267",7568192501127,0,"Boardman Pl at Brannan St","0","Not Stated","9/20/2000","07:25 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Auto R/W Violation","Daylight","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Proceeding Straight",NA,6011948,2109851,NA,NA,NA,NA,6011948,2109851,-122.402103094486,37.7739217758785,6011948,2109851
"268",7569105700848,0,"Mission St at 6th St","3","West","9/21/2000","10:57 AM","Other","Bicycle","Complaint of Pain",NA,NA,"Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","East","West","Stopped in Road","Making Right Turn",NA,6010089.82971,2112453.92881,NA,NA,NA,NA,6010089.82971,2112453.92881,-122.40871450914,37.7809649196069,6010089.8297084,2112453.92880847
"269",7569141501409,0,"Valencia St at 22nd St","0","South","9/21/2000","02:15 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Unsafe Lane Change","Daylight","1","0","Driver","Bicyclist","North","North","Parking Maneuver","Proceeding Straight",NA,6006359,2103181,NA,NA,NA,NA,6006359,2103181,-122.420962742362,37.755293991007,6006359,2103181
"270",7570132200497,0,"16th St at Folsom St","100","East","9/22/2000","01:22 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Unsafe Speed","Daylight","1","0","Driver","Bicyclist","East","East","Proceeding Straight","Proceeding Straight",NA,6008167.84118,2106800.63367,NA,NA,NA,NA,6008167.84118,2106800.63367,-122.414963388543,37.7653344694217,6008167.8411826,2106800.63367175
"271",7570184000660,0,"3rd St at Galvez Ave","45","North","9/22/2000","06:40 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Other Hazardous Movement","Daylight","1","0","Bicyclist","Driver","South","South","Making Left Turn","Proceeding Straight",NA,6015657.94463,2097868.09799,NA,NA,NA,NA,6015657.94463,2097868.09799,-122.388433118006,37.7412256516503,6015657.9446257,2097868.09798911
"272",7571114501776,0,"22nd St at Bartlett St","25","West","9/23/2000","11:45 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Bicyclist","Parked Vehicle","West","West","Proceeding Straight","Parked",NA,6006654.04869,2103199.44054,NA,NA,NA,NA,6006654.04869,2103199.44054,-122.419943682329,37.7553612515501,6006654.04868554,2103199.44054285
"273",7572091302131,0,"Van Ness Ave at 14th St","0","Not Stated","9/24/2000","09:13 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Driver","Bicyclist","South","West","Proceeding Straight","Traveling Wrong Way",NA,6007370,2107935,NA,NA,NA,NA,6007370,2107935,-122.417803355804,37.7684043082821,6007370,2107935
"274",7573060601173,0,"Haight St at Divisadero St","0","Not Stated","9/25/2000","06:06 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Unsafe Speed","Dusk - Dawn","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Proceeding Straight",NA,6001831,2109092,NA,NA,NA,NA,6001831,2109092,-122.437045064372,37.7712678754523,6001831,2109092
"275",7573120000654,0,"Market St at Sutter St","40","West","9/25/2000","12:00 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Bicyclist","Pedestrian","East","North","Proceeding Straight","Not Applicable - Ped",NA,6012631.05567,2115774.39156,NA,NA,NA,NA,6012631.05567,2115774.39156,-122.40015636641,37.7902241399148,6012631.05567072,2115774.39156284
"276",7573185901532,0,"7th St at Howard St","130","South","9/25/2000","06:59 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Unsafe Speed","Dusk - Dawn","1","0","Bicyclist","Parked Vehicle","North","North","Proceeding Straight","Parked",NA,6009962.95216,2111276.14581,NA,NA,NA,NA,6009962.95216,2111276.14581,-122.409070313644,37.7777238976981,6009962.95215765,2111276.14580812
"277",7574140201885,0,"Crossover Dr at Martin Luther King Jr Dr","0","Not Stated","9/26/2000","02:02 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","East","West","Making Left Turn","Proceeding Straight",NA,5990140,2107441,NA,NA,NA,NA,5990140,2107441,-122.477363612009,37.766063222464,5990140,2107441
"278",7574174400144,0,"Geary Blvd at Scott St","8","West","9/26/2000","05:44 PM","Other","Bicycle","Other Visible Injury",NA,NA,"Traffic Signals and Signs","Daylight","1","0","Driver","Bicyclist","West","South","Proceeding Straight","Proceeding Straight",NA,6001685.17856,2113627.31918,NA,NA,NA,NA,6001685.17856,2113627.31918,-122.43787436166,37.7837124303293,6001685.17856462,2113627.31918217
"279",7575164000801,0,"Market St at 5th St","138","West","9/27/2000","04:40 PM","Other","Bicycle","Complaint of Pain",NA,NA,"Wrong Side of Road","Daylight","1","0","Bicyclist","Other","East","East","Crossed Into Opposing Lane - Unplanned","Other",NA,6010200.3498,2113456.53358,NA,NA,NA,NA,6010200.3498,2113456.53358,-122.408402904307,37.7837240247038,6010200.34979573,2113456.53358293
"280",7576203402130,0,"Anza St at Collins St","0","Not Stated","9/28/2000","08:34 PM","Other","Bicycle","Severe Injury",NA,NA,"Auto R/W Violation","Dark - Street Lights","1","0","Driver","Bicyclist","East","West","Making Left Turn","Proceeding Straight",NA,5998212,2112621,NA,NA,NA,NA,5998212,2112621,-122.449817645242,37.7807512281598,5998212,2112621
"281",7577081401061,0,"Holloway Ave at Denslowe Dr","18","West","9/29/2000","08:14 AM","Other","Bicycle","Other Visible Injury",NA,NA,"Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","South","West","Entering Traffic","Proceeding Straight",NA,5990591.30952,2091087.67632,NA,NA,NA,NA,5990591.30952,2091087.67632,-122.474609018526,37.7211874037433,5990591.30951775,2091087.67632167
